"@_fa"	"prism:url"	"dc:identifier"	"eid"	"dc:title"	"dc:creator"	"prism:publicationName"	"prism:issn"	"prism:eIssn"	"prism:pageRange"	"prism:coverDate"	"prism:coverDisplayDate"	"prism:doi"	"citedby-count"	"prism:aggregationType"	"subtype"	"subtypeDescription"	"source-id"	"openaccess"	"openaccessFlag"	"entry_number"	"prism:volume"	"prism:issueIdentifier"	"article-number"	"pubmed-id"	"pii"	"error"
"true"	"https://api.elsevier.com/content/abstract/scopus_id/77954089391"	"SCOPUS_ID:77954089391"	"2-s2.0-77954089391"	"Action research for emancipation informed by Habermas and hierarchy of systems: Case study on environmental education and management of water resources in Brazil"	"Berlinck C."	"Systemic Practice and Action Research"	"1094429X"	NA	"143-156"	"2010-04-01"	"April 2010"	"10.1007/s11213-009-9150-z"	"5"	"Journal"	"ar"	"Article"	"23656"	"0"	"FALSE"	"289"	"23"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85055510002"	"SCOPUS_ID:85055510002"	"2-s2.0-85055510002"	"Integrated urban water management: Humid tropics"	"Parkinson J."	"Integrated Urban Water Management: Humid Tropics: UNESCO-IHP"	NA	NA	"1-161"	"2010-01-01"	"1 January 2010"	"10.1201/b10534"	"1"	"Book"	"bk"	"Book"	"21100883399"	"0"	"FALSE"	"290"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/71049125788"	"SCOPUS_ID:71049125788"	"2-s2.0-71049125788"	"Prevalence of enamel white spots and risk factors in children up to 36 months old"	"Tiano A."	"Brazilian Oral Research"	"18068324"	"18073107"	"215-222"	"2009-12-08"	"2009"	"10.1590/S1806-83242009000200020"	"5"	"Journal"	"ar"	"Article"	"52142"	"1"	"TRUE"	"291"	"23"	"2"	NA	"19684959"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/79952332467"	"SCOPUS_ID:79952332467"	"2-s2.0-79952332467"	"Implementation of school catchments network for water resources management of the Upper Negro River region, Southern Brazil"	"Kobiyama M."	"From Headwaters to the Ocean: Hydrological Changes and Watershed Management - Proceedings of the International Conference on Hydrological Changes and Management from Headwaters to the Ocean, HYDROCH"	NA	NA	"151-157"	"2009-12-01"	"2009"	NA	"2"	"Conference Proceeding"	"cp"	"Conference Paper"	"19700188491"	"0"	"FALSE"	"292"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/74949118244"	"SCOPUS_ID:74949118244"	"2-s2.0-74949118244"	"The mangrove swamp of Itacorubi, Florianopolis, Brazil: A review of the available ecological data for directing new studies"	"Sovernigo M."	"Oecologia Brasiliensis"	"19806442"	"19819366"	"575-595"	"2009-12-01"	"2009"	"10.4257/oeco.2009.1304.03"	"4"	"Journal"	"ar"	"Article"	"19500157810"	"0"	"FALSE"	"293"	"13"	"4"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84880529188"	"SCOPUS_ID:84880529188"	"2-s2.0-84880529188"	"Legal and toxicological aspects of medication discharges"	"De Carvalho E."	"Revista Brasileira de Toxicologia"	"14152983"	NA	"1-8"	"2009-12-01"	"2009"	NA	"6"	"Journal"	"re"	"Review"	"25196"	"0"	"FALSE"	"294"	"22"	"1-2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/70649095112"	"SCOPUS_ID:70649095112"	"2-s2.0-70649095112"	"The river Mesta case study: A qualitative model of dissolved oxygen in aquatic ecosystems"	"Nakova E."	"Ecological Informatics"	"15749541"	NA	"339-357"	"2009-11-01"	"November 2009"	"10.1016/j.ecoinf.2009.09.015"	"13"	"Journal"	"ar"	"Article"	"3100147401"	"0"	"FALSE"	"295"	"4"	"5-6"	NA	NA	"S1574954109000879"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/73649142741"	"SCOPUS_ID:73649142741"	"2-s2.0-73649142741"	"Physiographic characterization of Malheiro stream watershed in the city of Sabará- MG, Brazil"	"de Carvalho W."	"IRRIGA"	"14137895"	"18083765"	"398-412"	"2009-07-01"	"July 2009"	NA	"2"	"Journal"	"ar"	"Article"	"4900152411"	"0"	"FALSE"	"296"	"14"	"3"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/63249131059"	"SCOPUS_ID:63249131059"	"2-s2.0-63249131059"	"Improved sanitation and income are associated with decreased rates of hospitalization for diarrhoea in Brazilian infants"	"Andrade I."	"Transactions of the Royal Society of Tropical Medicine and Hygiene"	"00359203"	NA	"506-511"	"2009-05-01"	"May 2009"	"10.1016/j.trstmh.2008.12.017"	"12"	"Journal"	"ar"	"Article"	"23046"	"0"	"FALSE"	"297"	"103"	"5"	NA	"19215948"	"S0035920308005774"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/65949091355"	"SCOPUS_ID:65949091355"	"2-s2.0-65949091355"	"Nasopharyngeal intubation in Robin sequence: Technique and management"	"Mondini C."	"Cleft Palate-Craniofacial Journal"	"10556656"	"15451569"	"258-261"	"2009-05-01"	"May 2009"	"10.1597/08-042.1"	"15"	"Journal"	"ar"	"Article"	"21036"	"0"	"FALSE"	"298"	"46"	"3"	NA	"19642756"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/55149106599"	"SCOPUS_ID:55149106599"	"2-s2.0-55149106599"	"Environmental situation in Brazil - Part 2: Description of the environmental situation of drinking water supply and wastewater treatment as an example"	"Neuffer D."	"GWF, Wasser - Abwasser"	"00163651"	NA	"780-784"	"2008-10-01"	"October 2008"	NA	"0"	"Journal"	"ar"	"Article"	"16920"	"0"	"FALSE"	"299"	"149"	"10"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/51849126133"	"SCOPUS_ID:51849126133"	"2-s2.0-51849126133"	"Reprocessing and reuse of single-use medical devices used during hemodynamic procedures in Brazil: A widespread and largely overlooked problem"	"Buchdid Amarante J."	"Infection Control and Hospital Epidemiology"	"0899823X"	NA	"854-858"	"2008-09-01"	"September 2008"	"10.1086/590357"	"11"	"Journal"	"ar"	"Article"	"22344"	"0"	"FALSE"	"300"	"29"	"9"	NA	"18647118"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/46349089585"	"SCOPUS_ID:46349089585"	"2-s2.0-46349089585"	"Challenges and advances at the Brazilian WHSRN sites"	"Serrano I."	"Ornitologia Neotropical"	"10754377"	NA	"329-337"	"2008-07-09"	"2008"	NA	"4"	"Journal"	"cp"	"Conference Paper"	"4700152417"	"0"	"FALSE"	"301"	"19"	"SUPPL."	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/55749092631"	"SCOPUS_ID:55749092631"	"2-s2.0-55749092631"	"Forest hydrology project (UFSC-MOBASA) for water resources management in Rio Negrinho city, Santa Catarina, Brazil"	"Kobiyama M."	"IAHS-AISH Publication"	"01447815"	NA	"250-257"	"2007-12-01"	"2007"	NA	"4"	"Conference Proceeding"	"cp"	"Conference Paper"	"29490"	"0"	"FALSE"	"302"	NA	"315"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/36249003343"	"SCOPUS_ID:36249003343"	"2-s2.0-36249003343"	"Role-playing games for capacity building in water and land management: Some Brazilian experiences"	"Camargo M."	"Simulation and Gaming"	"10468781"	"1552826X"	"472-493"	"2007-12-01"	"December 2007"	"10.1177/1046878107300672"	"7"	"Journal"	"ar"	"Article"	"12188"	"0"	"FALSE"	"303"	"38"	"4"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/38549180610"	"SCOPUS_ID:38549180610"	"2-s2.0-38549180610"	"Irrigation water use and water resource management in Marins small catchments, Piracicaba/SP"	"Faganello C."	"IRRIGA"	"14137895"	"18083765"	"456-470"	"2007-10-01"	"October 2007"	NA	"2"	"Journal"	"ar"	"Article"	"4900152411"	"0"	"FALSE"	"304"	"12"	"4"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/35349017491"	"SCOPUS_ID:35349017491"	"2-s2.0-35349017491"	"Association between preventive care provided in public dental services and caries prevalence"	"Celeste R."	"Revista de Saude Publica"	"00348910"	NA	"830-838"	"2007-10-01"	"October 2007"	NA	"18"	"Journal"	"ar"	"Article"	"22596"	"0"	"FALSE"	"305"	"41"	"5"	NA	"17923905"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84903601311"	"SCOPUS_ID:84903601311"	"2-s2.0-84903601311"	"Use of watershed as units of management: Benefits and challenges"	"Georgetti M."	"Proceedings of 10th International Conference on Computers in Urban Planning and Urban Management, CUPUM 2007"	NA	NA	"1-4"	"2007-01-01"	"2007"	NA	"0"	"Conference Proceeding"	"cp"	"Conference Paper"	"21100322107"	"0"	"FALSE"	"306"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84898850476"	"SCOPUS_ID:84898850476"	"2-s2.0-84898850476"	"Sustainability and natural resources uses at a South Brazilian university: Proposing an environmental plan to University of Passo Fundo"	"Leite Frandoloso M."	"Portugal SB 2007 - Sustainable Construction, Materials and Practices: Challenge of the Industry for the New Millennium"	NA	NA	"139-146"	"2007-01-01"	"2007"	NA	"0"	"Conference Proceeding"	"cp"	"Conference Paper"	"21100305244"	"0"	"FALSE"	"307"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/36148998775"	"SCOPUS_ID:36148998775"	"2-s2.0-36148998775"	"The BORASSUS Project: Aims, objectives and preliminary insights into the environmental and socio-economic contribution of biogeotextiles to sustainable development and soil conservation"	"Booth C."	"WIT Transactions on Ecology and the Environment"	"17433541"	NA	"601-610"	"2007-01-01"	"2007"	"10.2495/SDP070582"	"2"	"Journal"	"ar"	"Article"	"5700191202"	"1"	"TRUE"	"308"	"102"	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/38849100323"	"SCOPUS_ID:38849100323"	"2-s2.0-38849100323"	"Contributions of biogeotextiles to sustainable development and soil conservation in developing countries: The BORASSUS Project"	"Fullen M."	"WIT Transactions on Ecology and the Environment"	"17433541"	NA	"123-141"	"2007-01-01"	"2007"	"10.2495/ECO070131"	"10"	"Journal"	"ar"	"Article"	"5700191202"	"1"	"TRUE"	"309"	"106"	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/33845484240"	"SCOPUS_ID:33845484240"	"2-s2.0-33845484240"	"Fluid resuscitation in liposuction: A prospective analysis of infiltrate-to-total aspirate ratios lower than used for the superwet technique"	"Basile A."	"Aesthetic Plastic Surgery"	"0364216X"	NA	"659-665"	"2006-12-01"	"December 2006"	"10.1007/s00266-006-0118-4"	"13"	"Journal"	"ar"	"Article"	"20416"	"0"	"FALSE"	"310"	"30"	"6"	NA	"17093883"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/79960809770"	"SCOPUS_ID:79960809770"	"2-s2.0-79960809770"	"Aprendizagem Social: Práticas educativas e participação da sociedade civil como estratégias de aprimoramento para a gestão compartilhada em bacias hidrográficas"	"Jacobi P."	"Sao Paulo em Perspectiva"	"01028839"	"18069452"	"5-18"	"2006-04-01"	"April 2006"	NA	"5"	"Journal"	"ar"	"Article"	"19900192568"	"0"	"FALSE"	"311"	"20"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/33646246721"	"SCOPUS_ID:33646246721"	"2-s2.0-33646246721"	"Water management and allocation in semiarid areas of Brazil: Practices in Ceará State"	"Campos J."	"Water International"	"02508060"	NA	"31-36"	"2006-03-01"	"March 2006"	"10.1080/02508060608691912"	"2"	"Journal"	"ar"	"Article"	"18773"	"0"	"FALSE"	"312"	"31"	"1"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/37249064667"	"SCOPUS_ID:37249064667"	"2-s2.0-37249064667"	"WEAP as a participatory tool for shared vision planning in the river njoro watershed in Kenya"	"Jenkins M."	"World Water Congress 2005: Impacts of Global Climate Change - Proceedings of the 2005 World Water and Environmental Resources Congress"	NA	NA	"510"	"2005-12-01"	"2005"	"10.1061/40792(173)510"	"2"	"Conference Proceeding"	"cp"	"Conference Paper"	"9500154101"	"0"	"FALSE"	"313"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/33645959514"	"SCOPUS_ID:33645959514"	"2-s2.0-33645959514"	"The impact of training based on the Baby-Friendly Hospital Initiative on breastfeeding practices in the Northeast of Brazil"	"Coutinho S."	"Jornal de Pediatria"	"00217557"	NA	"471-477"	"2005-11-01"	"November 2005"	"10.2223/JPED.1422"	"24"	"Journal"	"ar"	"Article"	"15096"	"1"	"TRUE"	"314"	"81"	"6"	NA	"16385365"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/33645979703"	"SCOPUS_ID:33645979703"	"2-s2.0-33645979703"	"Sanitary quality of sands from marine recreational beaches of São Paulo, Brazil"	"Zanoli Sato M."	"Brazilian Journal of Microbiology"	"15178382"	"16784405"	"321-326"	"2005-10-01"	"October 2005"	NA	"22"	"Journal"	"ar"	"Article"	"130143"	"0"	"FALSE"	"315"	"36"	"4"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/23744493353"	"SCOPUS_ID:23744493353"	"2-s2.0-23744493353"	"Perception of environmental impacts in relation to land use"	"Dos Santos J."	"International Journal of Environment and Sustainable Development"	"14746778"	NA	"166-180"	"2005-08-22"	"2005"	"10.1504/IJESD.2005.007238"	"0"	"Journal"	"ar"	"Article"	"22752"	"0"	"FALSE"	"316"	"4"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/25444513101"	"SCOPUS_ID:25444513101"	"2-s2.0-25444513101"	"Improving access to water resources through rainwater harvesting as a mitigation measure: The case of the Brazilian semi-arid region"	"De Melo Branco A."	"Mitigation and Adaptation Strategies for Global Change"	"13812386"	NA	"393-409"	"2005-07-01"	"July 2005"	"10.1007/s11027-005-0053-8"	"8"	"Journal"	"ar"	"Article"	"24083"	"0"	"FALSE"	"317"	"10"	"3"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/18644376509"	"SCOPUS_ID:18644376509"	"2-s2.0-18644376509"	"Pathophysiology and impact of enteric bacterial and protozoal infections: New approaches to therapy"	"Brito G."	"Chemotherapy"	"00093157"	NA	"23-35"	"2005-05-25"	"2005"	"10.1159/000081989"	"7"	"Journal"	"re"	"Review"	"20570"	"0"	"FALSE"	"318"	"51"	"SUPPL. 1"	NA	"15855747"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/17044424933"	"SCOPUS_ID:17044424933"	"2-s2.0-17044424933"	"Conflict analysis as a decision support tool in urban water demand management"	"De Castro Lucena Vieira Z."	"IAHS-AISH Publication"	"01447815"	NA	"65-72"	"2005-04-25"	"2005"	NA	"3"	"Conference Proceeding"	"cp"	"Conference Paper"	"29490"	"0"	"FALSE"	"319"	NA	"293"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/2942729432"	"SCOPUS_ID:2942729432"	"2-s2.0-2942729432"	"Environmental engineering education for developing countries: Framework for the future"	"Ujang Z."	"Water Science and Technology"	"02731223"	NA	"1-10"	"2004-06-30"	"2004"	NA	"7"	"Book Series"	"ar"	"Article"	"19376"	"0"	"FALSE"	"320"	"49"	"8"	NA	"15193088"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/2442549528"	"SCOPUS_ID:2442549528"	"2-s2.0-2442549528"	"Earth2Class: Connecting cutting-edge science with the classroom"	"Passow M."	"Bulletin of the American Meteorological Society"	"00030007"	NA	"5685-5688"	"2004-06-01"	"2004"	NA	"0"	"Journal"	"cp"	"Conference Paper"	"12074"	"0"	"FALSE"	"321"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/16544365842"	"SCOPUS_ID:16544365842"	"2-s2.0-16544365842"	"Visceral leishmaniasis: Clinical and epidemiological features of children in an endemic area"	"Queiroz M."	"Jornal de Pediatria"	"00217557"	NA	"141-146"	"2004-03-01"	"March 2004"	"10.2223/1154"	"52"	"Journal"	"ar"	"Article"	"15096"	"1"	"TRUE"	"322"	"80"	"2"	NA	"15079185"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/0346733127"	"SCOPUS_ID:0346733127"	"2-s2.0-0346733127"	"Improving Water Quality Can Reduce Pyrogenic Reactions Associated with Reuse of Cardiac Catheters"	"Duffy R."	"Infection Control and Hospital Epidemiology"	"0899823X"	NA	"955-960"	"2003-12-01"	"December 2003"	"10.1086/502166"	"4"	"Journal"	"ar"	"Article"	"22344"	"0"	"FALSE"	"323"	"24"	"12"	NA	"14700413"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/0036810951"	"SCOPUS_ID:0036810951"	"2-s2.0-0036810951"	"Participatory democracy and sustainable development: Integrated urban environmental management in Porto Alegre, Brazil"	"Menegat R."	"Environment and Urbanization"	"09562478"	NA	"181-206"	"2002-01-01"	"October 2002"	"10.1177/095624780201400215"	"44"	"Journal"	"ar"	"Article"	"20898"	"0"	"FALSE"	"324"	"14"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/1842846679"	"SCOPUS_ID:1842846679"	"2-s2.0-1842846679"	"The interdiction of disease: a cultural construction of schistosomiasis in an endemic area in Minas Gerais, Brazil"	"Gazzinelli M."	"Cadernos de saúde pública / Ministério da Saúde, Fundação Oswaldo Cruz, Escola Nacional de Saúde Pública"	"0102311X"	NA	"1629-1638"	"2002-01-01"	"2002 Nov-Dec"	NA	"9"	"Journal"	"ar"	"Article"	"20135"	"0"	"FALSE"	"325"	"18"	"6"	NA	"12488890"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/0034024651"	"SCOPUS_ID:0034024651"	"2-s2.0-0034024651"	"Demand management and loss water control in the federal district - Brazil"	"Montenegro M."	"Water Supply"	"07351917"	NA	"365-369"	"2000-01-01"	"2000"	NA	"0"	"Journal"	"cp"	"Conference Paper"	"32737"	"0"	"FALSE"	"326"	"18"	"1-2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/0033428603"	"SCOPUS_ID:0033428603"	"2-s2.0-0033428603"	"Stormwater management problems in a tropical city - the Belo Horizonte case study"	"Nascimento N."	"IAHS-AISH Publication"	"01447815"	NA	"299-305"	"1999-12-01"	"1999"	NA	"1"	"Journal"	"ar"	"Article"	"29490"	"0"	"FALSE"	"327"	NA	"259"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/0030414790"	"SCOPUS_ID:0030414790"	"2-s2.0-0030414790"	"National report - Brazil"	"Hirano C."	"Water Supply"	"07351917"	NA	"234-235"	"1996-12-01"	"1996"	NA	"0"	"Journal"	"ar"	"Article"	"32737"	"0"	"FALSE"	"328"	"14"	"3-4"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/0029904142"	"SCOPUS_ID:0029904142"	"2-s2.0-0029904142"	"CETREL's Environmental Management System (BS-7750): An advanced and innovative project"	"Pereira F."	"Water Science and Technology"	"02731223"	NA	"223-237"	"1996-01-01"	"1996"	"10.1016/0273-1223(96)00315-0"	"0"	"Journal"	"cp"	"Conference Paper"	"19376"	"0"	"FALSE"	"329"	"33"	"3"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85064804175"	"SCOPUS_ID:85064804175"	"2-s2.0-85064804175"	"Social preferences for ecosystem services in a biodiversity hotspot in South America"	"Bidegain I."	"PLoS ONE"	NA	"19326203"	NA	"2019-04-01"	"April 2019"	"10.1371/journal.pone.0215715"	"0"	"Journal"	"ar"	"Article"	"10600153309"	"1"	"TRUE"	"330"	"14"	"4"	"e0215715"	"31009505"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85052961363"	"SCOPUS_ID:85052961363"	"2-s2.0-85052961363"	"Proposed model of sustainable construction skills for engineers in Chile"	"Valdés H."	"Sustainability (Switzerland)"	NA	"20711050"	NA	"2018-08-30"	"30 August 2018"	"10.3390/su10093093"	"2"	"Journal"	"ar"	"Article"	"21100240100"	"1"	"TRUE"	"331"	"10"	"9"	"3093"	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85038255345"	"SCOPUS_ID:85038255345"	"2-s2.0-85038255345"	"Influential factors in adherence to treatment peritoneal dialysis patient"	"Forero Villalobos J."	"Enfermeria Nefrologica"	"22542884"	"22553517"	"149-157"	"2017-04-01"	"April-June 2017"	"10.4321/S2254-288420170000200008"	"0"	"Journal"	"re"	"Review"	"21100416607"	"0"	"FALSE"	"332"	"20"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85061232273"	"SCOPUS_ID:85061232273"	"2-s2.0-85061232273"	"Psychology's contributions to address the human dimensions of climate change in Chile (second part)"	"Sapiains Arrué R."	"Interdisciplinaria"	"03258203"	"16687027"	"259-274"	"2017-01-01"	"2017"	NA	"0"	"Journal"	"ar"	"Article"	"19700175587"	"0"	"FALSE"	"333"	"34"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84995743777"	"SCOPUS_ID:84995743777"	"2-s2.0-84995743777"	"Reasons to recommend vaccination against dengue in Easter Island. Immunization advisory committee of sociedad Chilena de infectología"	"Fica A."	"Revista Chilena de Infectologia"	"07161018"	NA	"452-454"	"2016-08-01"	"August 2016"	"10.4067/S0716-10182016000400010"	"0"	"Journal"	"ar"	"Article"	"3500148007"	"1"	"TRUE"	"334"	"33"	"4"	NA	"27905629"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84938541694"	"SCOPUS_ID:84938541694"	"2-s2.0-84938541694"	"The chilean health care system: The task ahead"	"Goic G. A."	"Revista Medica de Chile"	"00349887"	"07176163"	"774-786"	"2015-01-01"	"4 August 2015"	"10.4067/S0034-98872015000600011"	"16"	"Journal"	"ar"	"Article"	"18259"	"1"	"TRUE"	"335"	"143"	"6"	NA	"26230561"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84951292246"	"SCOPUS_ID:84951292246"	"2-s2.0-84951292246"	"A review and analysis of Easter Island’s traditional and artisan fisheries"	"Castilla J."	"Latin American Journal of Aquatic Research"	NA	"0718560X"	"690-702"	"2014-10-01"	"1 October 2014"	"10.3856/vol42-issue4-fulltext-3"	"6"	"Journal"	"ar"	"Article"	"12400154701"	"1"	"TRUE"	"336"	"42"	"4"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84907060012"	"SCOPUS_ID:84907060012"	"2-s2.0-84907060012"	"Living with jellyfish: Management and adaptation strategies"	"Lucas C."	"Jellyfish Blooms"	NA	NA	"129-150"	"2014-06-01"	"1 June 2014"	"10.1007/978-94-007-7015-7_6"	"22"	"Book"	"ch"	"Chapter"	"21100394710"	"0"	"FALSE"	"337"	"9789400770157"	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84891988084"	"SCOPUS_ID:84891988084"	"2-s2.0-84891988084"	"Chile: Environmental, political and social issues"	"Salazar D."	"Chile: Environmental, Political and Social Issues"	NA	NA	"1-292"	"2012-10-01"	"October 2012"	NA	"0"	"Book"	"bk"	"Book"	"21100279797"	"0"	"FALSE"	"338"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84857063373"	"SCOPUS_ID:84857063373"	"2-s2.0-84857063373"	"Long-term impact of arsenic in drinking water on bladder cancer health care and mortality rates 20 years after end of exposure"	"Fernández M."	"Journal of Urology"	"00225347"	"15273792"	"856-861"	"2012-03-01"	"March 2012"	"10.1016/j.juro.2011.10.157"	"38"	"Journal"	"ar"	"Article"	"19975"	"0"	"FALSE"	"339"	"187"	"3"	NA	"22248521"	"S002253471105508X"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/70949106546"	"SCOPUS_ID:70949106546"	"2-s2.0-70949106546"	"Administration and management of irrigation water in 24 user organizations in chile"	"Jara J."	"Chilean Journal of Agricultural Research"	"07185820"	"07185839"	"224-234"	"2009-04-01"	"April 2009"	NA	"2"	"Journal"	"ar"	"Article"	"19400158712"	"0"	"FALSE"	"340"	"69"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/67249119546"	"SCOPUS_ID:67249119546"	"2-s2.0-67249119546"	"Arterial hypertension and salt intake in pediatrics"	"Saieh A. C."	"Revista Chilena de Pediatria"	"03704106"	"07176228"	"11-20"	"2009-02-01"	"February 2009"	NA	"5"	"Journal"	"re"	"Review"	"15786"	"0"	"FALSE"	"341"	"80"	"1"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/43149083047"	"SCOPUS_ID:43149083047"	"2-s2.0-43149083047"	"Engagement in co-management of marine benthic resources influences environmental perceptions of artisanal fishers"	"Gelcich S."	"Environmental Conservation"	"03768929"	"14694387"	"36-45"	"2008-03-01"	"March 2008"	"10.1017/S0376892908004475"	"81"	"Journal"	"ar"	"Article"	"20953"	"0"	"FALSE"	"342"	"35"	"1"	NA	NA	"S0376892908004475"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85067719971"	"SCOPUS_ID:85067719971"	"2-s2.0-85067719971"	"The notion of medium in architectural teaching or, how would we teach architecture if air was water?"	"Martinez R."	"PLEA 2008 - Towards Zero Energy Building: 25th PLEA International Conference on Passive and Low Energy Architecture, Conference Proceedings"	NA	NA	NA	"2008-01-01"	"2008"	NA	"0"	"Conference Proceeding"	"cp"	"Conference Paper"	"21100913409"	"0"	"FALSE"	"343"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/33746217392"	"SCOPUS_ID:33746217392"	"2-s2.0-33746217392"	"Freshwater biodiversity: Importance, threats, status and conservation challenges"	"Dudgeon D."	"Biological Reviews of the Cambridge Philosophical Society"	"14647931"	"1469185X"	"163-182"	"2006-05-01"	"May 2006"	"10.1017/S1464793105006950"	"2635"	"Journal"	"re"	"Review"	"9500153903"	"0"	"FALSE"	"344"	"81"	"2"	NA	"16336747"	"S1464793105006950"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/33646694790"	"SCOPUS_ID:33646694790"	"2-s2.0-33646694790"	"Prevention and management of dental decay in the pre-school child"	"Uribe S."	"Evidence-Based Dentistry"	"14620049"	"14765446"	"4-7"	"2006-01-01"	"March 2006"	"10.1038/sj.ebd.6400385"	"6"	"Journal"	"ar"	"Article"	"145166"	"1"	"TRUE"	"345"	"7"	"1"	NA	"16557245"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/33745726290"	"SCOPUS_ID:33745726290"	"2-s2.0-33745726290"	"Study of variables associated with skin cancer in Chile using principal component analysis"	"Salinas H."	"Actas Dermo-Sifiliograficas"	"00017310"	NA	"241-246"	"2006-01-01"	"May 2006"	"10.1016/S0001-7310(06)73391-9"	"4"	"Journal"	"ar"	"Article"	"24218"	"0"	"FALSE"	"346"	"97"	"4"	NA	NA	"S0001731006733919"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/0142028838"	"SCOPUS_ID:0142028838"	"2-s2.0-0142028838"	"Integrated mariculture: Asking the right questions"	"Troell M."	"Aquaculture"	"00448486"	NA	"69-90"	"2003-10-31"	"31 October 2003"	"10.1016/S0044-8486(03)00469-1"	"221"	"Journal"	"cp"	"Conference Paper"	"29419"	"0"	"FALSE"	"347"	"226"	"1-4"	NA	NA	"S0044848603004691"	NA
